id,district_id,station_id,case_id,crime_type,lat,lng,timestamp,mo_text
INC-00159,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00009,robbery,12.93876,77.686434,2026-02-06T07:45:00,"Suspect(s) threatened victim near parking lot, cash/valuables taken."
INC-00160,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00039,chain_snatching,12.996929,77.585888,2026-04-13T10:45:00,"Snatched near ATM kiosk, suspect fled on foot."
INC-00161,KA-BLR-URB,KA-BLR-URB-ST03,,chain_snatching,12.978689,77.559791,2025-12-30T12:30:00,"Snatched near highway stretch, suspect fled on foot."
INC-00162,KA-BLR-URB,KA-BLR-URB-ST03,,robbery,12.877543,77.563974,2026-04-20T11:00:00,"Suspect(s) threatened victim near bus stand, cash/valuables taken."
INC-00163,KA-BLR-URB,KA-BLR-URB-ST04,,vehicle_theft,12.993392,77.620667,2026-01-16T14:30:00,"Vehicle taken from main market, no forced entry signs."
INC-00164,KA-BLR-URB,KA-BLR-URB-ST03,,cybercrime,12.93146,77.599867,2025-12-18T22:45:00,Victim reported unauthorized transaction linked to main market IP.
INC-00165,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00016,chain_snatching,12.951054,77.563277,2026-05-03T17:00:00,"Snatched near highway stretch, suspect fled on foot."
INC-00166,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00017,chain_snatching,12.983204,77.65988,2025-10-23T18:45:00,"Snatched near ATM kiosk, suspect fled on foot."
INC-00167,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00002,cybercrime,12.938321,77.598217,2026-01-22T14:30:00,Victim reported unauthorized transaction linked to ATM kiosk IP.
INC-00168,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00014,chain_snatching,12.93491,77.589704,2025-11-29T23:15:00,"Snatched near residential lane, suspect fled on foot."
INC-00169,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00046,chain_snatching,13.029933,77.646083,2026-05-13T23:45:00,"Snatched near main market, suspect fled on foot."
INC-00170,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00022,vehicle_theft,12.877755,77.557547,2025-11-25T21:15:00,"Vehicle taken from bus stand, no forced entry signs."
INC-00171,KA-BLR-URB,KA-BLR-URB-ST02,CASE-00048,burglary,12.951608,77.577173,2026-04-26T20:15:00,"Forced entry via highway stretch, valuables removed, occupants absent."
INC-00172,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00046,vehicle_theft,12.976786,77.581189,2026-05-08T12:00:00,"Vehicle taken from bus stand, no forced entry signs."
INC-00173,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00056,burglary,12.867843,77.601466,2026-01-04T11:30:00,"Forced entry via ATM kiosk, valuables removed, occupants absent."
INC-00174,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00030,robbery,12.917317,77.545292,2026-04-17T19:45:00,"Suspect(s) threatened victim near main market, cash/valuables taken."
INC-00175,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00020,vehicle_theft,13.000291,77.620526,2026-03-02T19:00:00,"Vehicle taken from bus stand, no forced entry signs."
INC-00176,KA-BLR-URB,KA-BLR-URB-ST02,CASE-00032,robbery,12.931069,77.548333,2026-06-19T12:45:00,"Suspect(s) threatened victim near bus stand, cash/valuables taken."
INC-00177,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00054,cybercrime,12.958946,77.598624,2025-12-28T17:15:00,Victim reported unauthorized transaction linked to residential lane IP.
INC-00178,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00032,burglary,12.905544,77.633313,2025-10-05T15:15:00,"Forced entry via ATM kiosk, valuables removed, occupants absent."
INC-00179,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00035,burglary,12.954835,77.662238,2025-12-25T02:00:00,"Forced entry via residential lane, valuables removed, occupants absent."
INC-00180,KA-BLR-URB,KA-BLR-URB-ST05,,robbery,12.988594,77.560339,2026-06-11T17:00:00,"Suspect(s) threatened victim near main market, cash/valuables taken."
INC-00181,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00003,cybercrime,12.936398,77.606103,2026-05-14T17:15:00,Victim reported unauthorized transaction linked to main market IP.
INC-00182,KA-BLR-URB,KA-BLR-URB-ST01,,burglary,12.939059,77.567589,2026-05-13T03:15:00,"Forced entry via highway stretch, valuables removed, occupants absent."
INC-00183,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00039,theft,12.93727,77.586068,2025-12-11T06:15:00,"Item stolen from parking lot during afternoon, no witnesses reported."
INC-00184,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00049,robbery,12.991532,77.507215,2026-02-27T09:30:00,"Suspect(s) threatened victim near highway stretch, cash/valuables taken."
INC-00185,KA-BLR-URB,KA-BLR-URB-ST03,,burglary,12.975927,77.534683,2025-12-04T22:15:00,"Forced entry via bus stand, valuables removed, occupants absent."
INC-00186,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00041,vehicle_theft,12.990535,77.528805,2025-12-12T18:30:00,"Vehicle taken from ATM kiosk, no forced entry signs."
INC-00187,KA-BLR-URB,KA-BLR-URB-ST04,,vehicle_theft,12.970286,77.597089,2026-06-21T23:30:00,"Vehicle taken from residential lane, no forced entry signs."
INC-00188,KA-BLR-URB,KA-BLR-URB-ST06,,vehicle_theft,12.983002,77.555968,2025-11-17T23:45:00,"Vehicle taken from highway stretch, no forced entry signs."
INC-00189,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00009,chain_snatching,12.92942,77.575987,2026-01-17T15:30:00,"Snatched near residential lane, suspect fled on foot."
INC-00190,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00055,vehicle_theft,12.99574,77.631593,2025-10-25T01:00:00,"Vehicle taken from ATM kiosk, no forced entry signs."
INC-00191,KA-BLR-URB,KA-BLR-URB-ST04,,vehicle_theft,12.984246,77.582205,2026-01-12T22:15:00,"Vehicle taken from residential lane, no forced entry signs."
INC-00192,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00041,vehicle_theft,12.950404,77.652888,2026-02-06T02:30:00,"Vehicle taken from highway stretch, no forced entry signs."
INC-00193,KA-BLR-URB,KA-BLR-URB-ST02,CASE-00005,vehicle_theft,12.990852,77.615811,2026-05-08T20:00:00,"Vehicle taken from main market, no forced entry signs."
INC-00194,KA-BLR-URB,KA-BLR-URB-ST06,,vehicle_theft,12.952788,77.604588,2026-05-16T00:00:00,"Vehicle taken from residential lane, no forced entry signs."
INC-00195,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00057,vehicle_theft,12.959633,77.632024,2026-01-26T12:00:00,"Vehicle taken from main market, no forced entry signs."
INC-00196,KA-BLR-URB,KA-BLR-URB-ST02,CASE-00047,robbery,12.986884,77.659256,2025-12-13T02:00:00,"Suspect(s) threatened victim near highway stretch, cash/valuables taken."
INC-00197,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00025,theft,12.946365,77.628637,2026-05-15T06:00:00,"Item stolen from bus stand during early morning, no witnesses reported."
INC-00198,KA-BLR-URB,KA-BLR-URB-ST02,,burglary,12.943239,77.522338,2026-02-04T08:00:00,"Forced entry via parking lot, valuables removed, occupants absent."
INC-00199,KA-BLR-URB,KA-BLR-URB-ST06,,vehicle_theft,12.986583,77.525118,2026-03-04T06:15:00,"Vehicle taken from ATM kiosk, no forced entry signs."
INC-00200,KA-BLR-URB,KA-BLR-URB-ST02,CASE-00001,burglary,13.064526,77.586924,2026-06-11T12:00:00,"Forced entry via ATM kiosk, valuables removed, occupants absent."
INC-00201,KA-BLR-URB,KA-BLR-URB-ST02,,chain_snatching,13.037425,77.575231,2026-04-17T18:45:00,"Snatched near parking lot, suspect fled on foot."
INC-00202,KA-BLR-URB,KA-BLR-URB-ST01,,burglary,12.945259,77.614255,2025-11-04T00:30:00,"Forced entry via main market, valuables removed, occupants absent."
INC-00203,KA-BLR-URB,KA-BLR-URB-ST06,,vehicle_theft,12.949216,77.589203,2026-06-14T13:45:00,"Vehicle taken from ATM kiosk, no forced entry signs."
INC-00204,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00041,burglary,12.976409,77.536852,2026-03-08T02:15:00,"Forced entry via parking lot, valuables removed, occupants absent."
INC-00205,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00060,vehicle_theft,12.931309,77.612191,2025-11-03T09:45:00,"Vehicle taken from bus stand, no forced entry signs."
INC-00206,KA-BLR-URB,KA-BLR-URB-ST05,,theft,13.022578,77.679374,2025-10-29T09:15:00,"Item stolen from main market during late night, no witnesses reported."
INC-00207,KA-BLR-URB,KA-BLR-URB-ST05,,burglary,13.017114,77.548196,2026-06-22T23:30:00,"Forced entry via residential lane, valuables removed, occupants absent."
INC-00208,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00037,chain_snatching,12.939014,77.56096,2025-10-16T10:45:00,"Snatched near parking lot, suspect fled on foot."
INC-00209,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00050,robbery,13.013303,77.626078,2026-04-03T01:45:00,"Suspect(s) threatened victim near bus stand, cash/valuables taken."
INC-00210,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00024,theft,12.954681,77.609902,2025-11-29T07:00:00,"Item stolen from main market during late night, no witnesses reported."
INC-00211,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00005,burglary,12.953432,77.585836,2026-05-03T07:30:00,"Forced entry via ATM kiosk, valuables removed, occupants absent."
INC-00212,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00030,robbery,13.017524,77.543186,2025-10-27T05:15:00,"Suspect(s) threatened victim near main market, cash/valuables taken."
INC-00213,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00051,theft,12.953042,77.647277,2026-03-17T02:45:00,"Item stolen from residential lane during late night, no witnesses reported."
INC-00214,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00060,burglary,12.946997,77.610206,2026-04-07T18:45:00,"Forced entry via highway stretch, valuables removed, occupants absent."
INC-00215,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00034,vehicle_theft,13.013104,77.59018,2025-10-05T10:00:00,"Vehicle taken from ATM kiosk, no forced entry signs."
INC-00216,KA-BLR-URB,KA-BLR-URB-ST01,,theft,12.909935,77.586905,2025-12-12T22:30:00,"Item stolen from main market during late night, no witnesses reported."
INC-00217,KA-BLR-URB,KA-BLR-URB-ST03,,robbery,12.929419,77.627595,2026-05-23T23:00:00,"Suspect(s) threatened victim near main market, cash/valuables taken."
INC-00218,KA-BLR-URB,KA-BLR-URB-ST01,,burglary,13.007328,77.576689,2026-05-11T21:15:00,"Forced entry via residential lane, valuables removed, occupants absent."
INC-00219,KA-BLR-URB,KA-BLR-URB-ST06,,chain_snatching,13.016601,77.646368,2026-03-17T10:45:00,"Snatched near bus stand, suspect fled on foot."
INC-00220,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00035,cybercrime,12.928436,77.647934,2025-12-19T03:15:00,Victim reported unauthorized transaction linked to ATM kiosk IP.
INC-00221,KA-BLR-URB,KA-BLR-URB-ST04,,theft,12.950727,77.653486,2026-03-07T14:30:00,"Item stolen from main market during late night, no witnesses reported."
INC-00222,KA-BLR-URB,KA-BLR-URB-ST05,,burglary,12.961526,77.602289,2025-10-21T06:30:00,"Forced entry via main market, valuables removed, occupants absent."
INC-00223,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00007,cybercrime,12.978892,77.573895,2026-02-11T05:00:00,Victim reported unauthorized transaction linked to ATM kiosk IP.
INC-00224,KA-BLR-URB,KA-BLR-URB-ST01,,burglary,12.987087,77.588193,2025-11-01T07:15:00,"Forced entry via ATM kiosk, valuables removed, occupants absent."
INC-00225,KA-BLR-URB,KA-BLR-URB-ST05,,theft,13.036552,77.636961,2026-02-10T02:00:00,"Item stolen from bus stand during peak evening hours, no witnesses reported."
INC-00226,KA-BLR-URB,KA-BLR-URB-ST03,,theft,12.963868,77.600598,2025-12-02T01:45:00,"Item stolen from bus stand during peak evening hours, no witnesses reported."
INC-00227,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00057,burglary,13.004428,77.638977,2026-05-07T05:30:00,"Forced entry via bus stand, valuables removed, occupants absent."
INC-00228,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00018,cybercrime,12.940667,77.622565,2026-02-03T20:30:00,Victim reported unauthorized transaction linked to ATM kiosk IP.
INC-00229,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00051,cybercrime,12.88368,77.60309,2026-06-27T07:00:00,Victim reported unauthorized transaction linked to highway stretch IP.
INC-00230,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00002,burglary,13.026684,77.552295,2026-03-14T12:30:00,"Forced entry via main market, valuables removed, occupants absent."
INC-00231,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00043,robbery,12.974345,77.643933,2026-05-30T16:30:00,"Suspect(s) threatened victim near bus stand, cash/valuables taken."
INC-00232,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00021,chain_snatching,12.992999,77.536552,2025-10-29T07:45:00,"Snatched near bus stand, suspect fled on foot."
INC-00233,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00013,robbery,13.0094,77.532212,2025-10-15T22:30:00,"Suspect(s) threatened victim near parking lot, cash/valuables taken."
INC-00234,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00015,theft,13.016852,77.600296,2026-03-08T05:45:00,"Item stolen from main market during early morning, no witnesses reported."
INC-00235,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00010,vehicle_theft,12.895206,77.548372,2026-01-12T04:30:00,"Vehicle taken from bus stand, no forced entry signs."
INC-00236,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00022,chain_snatching,12.964676,77.615131,2026-06-27T11:00:00,"Snatched near highway stretch, suspect fled on foot."
INC-00237,KA-BLR-URB,KA-BLR-URB-ST02,,vehicle_theft,12.893913,77.562719,2026-05-12T20:45:00,"Vehicle taken from residential lane, no forced entry signs."
INC-00238,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00047,cybercrime,13.033839,77.595303,2026-04-01T07:15:00,Victim reported unauthorized transaction linked to residential lane IP.
INC-00239,KA-BLR-URB,KA-BLR-URB-ST05,,burglary,12.999276,77.588874,2026-04-19T18:00:00,"Forced entry via parking lot, valuables removed, occupants absent."
INC-00240,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00021,chain_snatching,13.012669,77.667011,2025-11-23T15:15:00,"Snatched near highway stretch, suspect fled on foot."
INC-00241,KA-BLR-URB,KA-BLR-URB-ST01,,chain_snatching,12.930078,77.651388,2026-03-21T14:00:00,"Snatched near bus stand, suspect fled on foot."
INC-00242,KA-BLR-URB,KA-BLR-URB-ST06,,cybercrime,13.006489,77.563667,2025-10-01T01:45:00,Victim reported unauthorized transaction linked to highway stretch IP.
INC-00243,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00005,theft,12.974772,77.584666,2026-03-29T17:45:00,"Item stolen from ATM kiosk during late night, no witnesses reported."
INC-00244,KA-BLR-URB,KA-BLR-URB-ST01,,theft,12.979988,77.607984,2026-03-13T08:00:00,"Item stolen from residential lane during late night, no witnesses reported."
INC-00245,KA-BLR-URB,KA-BLR-URB-ST01,,vehicle_theft,13.014361,77.666902,2026-03-23T19:45:00,"Vehicle taken from main market, no forced entry signs."
INC-00246,KA-BLR-URB,KA-BLR-URB-ST02,,burglary,12.960287,77.53087,2025-10-28T03:30:00,"Forced entry via bus stand, valuables removed, occupants absent."
INC-00247,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00054,theft,12.95823,77.595361,2026-02-22T09:15:00,"Item stolen from main market during peak evening hours, no witnesses reported."
INC-00248,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00002,vehicle_theft,12.98684,77.649564,2026-05-07T02:30:00,"Vehicle taken from highway stretch, no forced entry signs."
INC-00249,KA-BLR-URB,KA-BLR-URB-ST01,,cybercrime,12.966204,77.651668,2026-05-31T03:30:00,Victim reported unauthorized transaction linked to ATM kiosk IP.
INC-00250,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00029,chain_snatching,12.943638,77.600839,2026-01-03T11:45:00,"Snatched near bus stand, suspect fled on foot."
INC-00251,KA-BLR-URB,KA-BLR-URB-ST03,,theft,12.913951,77.629191,2025-11-01T04:00:00,"Item stolen from highway stretch during afternoon, no witnesses reported."
INC-00252,KA-BLR-URB,KA-BLR-URB-ST02,CASE-00016,robbery,12.955557,77.597011,2025-11-01T12:45:00,"Suspect(s) threatened victim near highway stretch, cash/valuables taken."
INC-00253,KA-BLR-URB,KA-BLR-URB-ST06,,theft,12.985327,77.618549,2025-10-18T16:15:00,"Item stolen from ATM kiosk during late night, no witnesses reported."
INC-00254,KA-BLR-URB,KA-BLR-URB-ST02,CASE-00053,theft,12.918743,77.540243,2025-12-04T01:45:00,"Item stolen from highway stretch during peak evening hours, no witnesses reported."
INC-00255,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00055,theft,12.964343,77.638283,2026-03-13T23:00:00,"Item stolen from ATM kiosk during peak evening hours, no witnesses reported."
INC-00256,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00038,cybercrime,12.976587,77.499946,2026-06-25T13:00:00,Victim reported unauthorized transaction linked to bus stand IP.
INC-00257,KA-BLR-URB,KA-BLR-URB-ST01,,cybercrime,12.93088,77.574803,2025-11-21T09:30:00,Victim reported unauthorized transaction linked to residential lane IP.
INC-00258,KA-BLR-URB,KA-BLR-URB-ST02,CASE-00057,robbery,13.015983,77.552371,2026-02-19T12:15:00,"Suspect(s) threatened victim near parking lot, cash/valuables taken."
INC-00259,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00054,theft,12.909942,77.59785,2026-06-01T08:30:00,"Item stolen from residential lane during afternoon, no witnesses reported."
INC-00260,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00027,vehicle_theft,12.957929,77.583999,2026-01-25T04:30:00,"Vehicle taken from ATM kiosk, no forced entry signs."
INC-00261,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00011,robbery,13.02923,77.619804,2026-01-17T13:45:00,"Suspect(s) threatened victim near residential lane, cash/valuables taken."
INC-00262,KA-BLR-URB,KA-BLR-URB-ST04,,burglary,12.971741,77.638768,2025-12-09T16:00:00,"Forced entry via bus stand, valuables removed, occupants absent."
INC-00263,KA-BLR-URB,KA-BLR-URB-ST03,,cybercrime,12.978697,77.601597,2026-01-10T08:30:00,Victim reported unauthorized transaction linked to parking lot IP.
INC-00264,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00054,burglary,13.024019,77.553671,2026-06-08T19:45:00,"Forced entry via ATM kiosk, valuables removed, occupants absent."
INC-00265,KA-BLR-URB,KA-BLR-URB-ST06,,cybercrime,12.976777,77.567304,2025-11-16T09:00:00,Victim reported unauthorized transaction linked to main market IP.
INC-00266,KA-BLR-URB,KA-BLR-URB-ST02,CASE-00056,chain_snatching,12.984532,77.527502,2026-01-24T21:15:00,"Snatched near highway stretch, suspect fled on foot."
INC-00267,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00052,robbery,13.030771,77.572455,2026-05-31T04:15:00,"Suspect(s) threatened victim near main market, cash/valuables taken."
INC-00268,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00020,chain_snatching,12.938653,77.527671,2026-02-18T13:45:00,"Snatched near ATM kiosk, suspect fled on foot."
INC-00269,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00007,robbery,12.935621,77.598746,2025-11-22T00:30:00,"Suspect(s) threatened victim near highway stretch, cash/valuables taken."
INC-00270,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00034,vehicle_theft,12.979927,77.509225,2026-03-16T08:30:00,"Vehicle taken from highway stretch, no forced entry signs."
INC-00271,KA-BLR-URB,KA-BLR-URB-ST05,,vehicle_theft,13.002597,77.594107,2026-04-25T21:30:00,"Vehicle taken from bus stand, no forced entry signs."
INC-00272,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00046,robbery,12.980148,77.643331,2026-04-26T12:00:00,"Suspect(s) threatened victim near highway stretch, cash/valuables taken."
INC-00273,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00031,burglary,12.993074,77.616884,2026-04-02T16:30:00,"Forced entry via highway stretch, valuables removed, occupants absent."
INC-00274,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00048,vehicle_theft,13.000475,77.564401,2026-01-02T21:30:00,"Vehicle taken from main market, no forced entry signs."
INC-00275,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00041,cybercrime,12.888422,77.546409,2026-04-09T08:30:00,Victim reported unauthorized transaction linked to main market IP.
INC-00276,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00056,vehicle_theft,12.984845,77.577355,2026-05-30T06:00:00,"Vehicle taken from ATM kiosk, no forced entry signs."
INC-00277,KA-BLR-URB,KA-BLR-URB-ST02,,burglary,12.915287,77.599003,2026-03-25T13:45:00,"Forced entry via residential lane, valuables removed, occupants absent."
INC-00278,KA-BLR-URB,KA-BLR-URB-ST02,CASE-00050,theft,13.004891,77.65392,2026-03-10T20:00:00,"Item stolen from ATM kiosk during afternoon, no witnesses reported."
INC-00279,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00031,vehicle_theft,12.963357,77.602024,2025-11-15T04:45:00,"Vehicle taken from ATM kiosk, no forced entry signs."
INC-00280,KA-BLR-URB,KA-BLR-URB-ST02,,robbery,12.950432,77.572979,2026-04-10T00:30:00,"Suspect(s) threatened victim near bus stand, cash/valuables taken."
INC-00281,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00053,theft,13.065022,77.6222,2026-03-26T09:15:00,"Item stolen from ATM kiosk during afternoon, no witnesses reported."
INC-00282,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00058,cybercrime,12.905111,77.598708,2026-06-24T19:30:00,Victim reported unauthorized transaction linked to highway stretch IP.
INC-00283,KA-BLR-URB,KA-BLR-URB-ST02,CASE-00002,burglary,12.951026,77.581599,2026-04-25T00:15:00,"Forced entry via highway stretch, valuables removed, occupants absent."
INC-00284,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00004,robbery,12.941003,77.545042,2025-10-20T12:30:00,"Suspect(s) threatened victim near parking lot, cash/valuables taken."
INC-00285,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00017,cybercrime,12.948836,77.598294,2025-10-25T22:00:00,Victim reported unauthorized transaction linked to ATM kiosk IP.
INC-00286,KA-BLR-URB,KA-BLR-URB-ST06,,vehicle_theft,12.958903,77.554908,2025-10-05T09:45:00,"Vehicle taken from main market, no forced entry signs."
INC-00287,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00039,chain_snatching,12.981303,77.624304,2026-06-19T23:00:00,"Snatched near main market, suspect fled on foot."
INC-00288,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00059,chain_snatching,12.99604,77.684369,2026-01-12T11:45:00,"Snatched near bus stand, suspect fled on foot."
INC-00289,KA-BLR-URB,KA-BLR-URB-ST03,,vehicle_theft,12.960526,77.574746,2026-01-29T00:00:00,"Vehicle taken from main market, no forced entry signs."
INC-00290,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00019,chain_snatching,12.970464,77.607372,2026-06-19T02:00:00,"Snatched near highway stretch, suspect fled on foot."
INC-00291,KA-BLR-URB,KA-BLR-URB-ST02,,vehicle_theft,13.027347,77.632485,2025-10-21T09:30:00,"Vehicle taken from residential lane, no forced entry signs."
INC-00292,KA-BLR-URB,KA-BLR-URB-ST01,,chain_snatching,12.964138,77.659181,2025-10-05T04:15:00,"Snatched near residential lane, suspect fled on foot."
INC-00293,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00025,cybercrime,12.954778,77.552188,2026-03-25T05:00:00,Victim reported unauthorized transaction linked to ATM kiosk IP.
INC-00294,KA-BLR-URB,KA-BLR-URB-ST04,,vehicle_theft,12.982058,77.579075,2025-12-25T03:15:00,"Vehicle taken from highway stretch, no forced entry signs."
INC-00295,KA-BLR-URB,KA-BLR-URB-ST05,,burglary,12.910631,77.543279,2026-06-05T18:45:00,"Forced entry via parking lot, valuables removed, occupants absent."
INC-00296,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00017,theft,12.968053,77.589383,2025-12-06T15:45:00,"Item stolen from ATM kiosk during peak evening hours, no witnesses reported."
INC-00297,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00047,vehicle_theft,12.971929,77.631445,2026-06-26T23:15:00,"Vehicle taken from residential lane, no forced entry signs."
INC-00298,KA-BLR-URB,KA-BLR-URB-ST06,CASE-00031,theft,13.019805,77.529865,2026-04-16T04:00:00,"Item stolen from highway stretch during late night, no witnesses reported."
INC-00299,KA-BLR-URB,KA-BLR-URB-ST01,CASE-00036,chain_snatching,12.946349,77.562748,2026-06-09T10:15:00,"Snatched near residential lane, suspect fled on foot."
INC-00300,KA-BLR-URB,KA-BLR-URB-ST02,,robbery,12.952593,77.601165,2025-11-10T14:45:00,"Suspect(s) threatened victim near ATM kiosk, cash/valuables taken."
INC-00301,KA-BLR-URB,KA-BLR-URB-ST04,,cybercrime,12.998275,77.495337,2025-10-10T03:45:00,Victim reported unauthorized transaction linked to main market IP.
INC-00302,KA-BLR-URB,KA-BLR-URB-ST06,,vehicle_theft,12.962868,77.604715,2026-03-05T16:15:00,"Vehicle taken from highway stretch, no forced entry signs."
INC-00303,KA-BLR-URB,KA-BLR-URB-ST02,,vehicle_theft,13.022514,77.638934,2026-05-21T10:45:00,"Vehicle taken from highway stretch, no forced entry signs."
INC-00304,KA-BLR-URB,KA-BLR-URB-ST02,,vehicle_theft,12.99457,77.601395,2025-10-02T10:30:00,"Vehicle taken from residential lane, no forced entry signs."
INC-00305,KA-BLR-URB,KA-BLR-URB-ST02,CASE-00055,robbery,12.93703,77.622155,2026-04-28T03:30:00,"Suspect(s) threatened victim near bus stand, cash/valuables taken."
INC-00306,KA-BLR-URB,KA-BLR-URB-ST02,,theft,12.915781,77.612541,2026-03-23T03:45:00,"Item stolen from highway stretch during early morning, no witnesses reported."
INC-00307,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00028,robbery,12.995928,77.555628,2025-12-08T15:00:00,"Suspect(s) threatened victim near highway stretch, cash/valuables taken."
INC-00308,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00039,vehicle_theft,12.943903,77.57279,2025-12-30T22:15:00,"Vehicle taken from bus stand, no forced entry signs."
INC-00309,KA-BLR-URB,KA-BLR-URB-ST04,,chain_snatching,12.95113,77.600849,2026-05-03T19:15:00,"Snatched near ATM kiosk, suspect fled on foot."
INC-00310,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00040,vehicle_theft,12.958078,77.535185,2026-06-20T09:30:00,"Vehicle taken from highway stretch, no forced entry signs."
INC-00311,KA-BLR-URB,KA-BLR-URB-ST06,,robbery,12.975078,77.5433,2025-12-07T22:15:00,"Suspect(s) threatened victim near parking lot, cash/valuables taken."
INC-00312,KA-BLR-URB,KA-BLR-URB-ST05,CASE-00010,cybercrime,12.984503,77.599069,2026-05-02T21:30:00,Victim reported unauthorized transaction linked to main market IP.
INC-00313,KA-BLR-URB,KA-BLR-URB-ST03,CASE-00035,burglary,13.043462,77.609391,2025-12-22T09:30:00,"Forced entry via main market, valuables removed, occupants absent."
INC-00314,KA-BLR-URB,KA-BLR-URB-ST01,,burglary,13.00912,77.606009,2026-01-23T23:45:00,"Forced entry via parking lot, valuables removed, occupants absent."
INC-00315,KA-BLR-URB,KA-BLR-URB-ST04,CASE-00056,theft,12.987205,77.515302,2026-03-10T17:00:00,"Item stolen from highway stretch during afternoon, no witnesses reported."
INC-00316,KA-BLR-URB,KA-BLR-URB-ST02,CASE-00044,vehicle_theft,13.063077,77.640826,2026-04-07T18:15:00,"Vehicle taken from bus stand, no forced entry signs."
